Mode of Travel,Zone Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume)
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),41390
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),7647
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),11643
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),13973
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),40308
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),4771
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),15560
All Vehicles - StL All Vehicles Volume,Destination,149,PIKE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),11496
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),47757
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),8175
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),14793
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),15184
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),45846
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),8993
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),13000
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),15246
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),48479
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),6035
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),18592
All Vehicles - StL All Vehicles Volume,Destination,15,CARROLL,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),13859
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),9817
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),1420
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),3059
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),3290
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),8989
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),1534
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),2485
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),3198
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),10945
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),1079
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),4276
All Vehicles - StL All Vehicles Volume,Destination,151,POPE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),3224
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),13871
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),2553
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),4181
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),4317
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),14683
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3006
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),4157
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),4778
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),11647
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),1432
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),4153
All Vehicles - StL All Vehicles Volume,Destination,153,PULASKI,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),3275
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),19159
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),3454
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),5540
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),6353
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),19596
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3955
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),5117
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),6876
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),17406
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2245
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),6452
All Vehicles - StL All Vehicles Volume,Destination,155,PUTNAM,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),4936
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),116682
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),20120
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),34685
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),37775
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),118186
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),22823
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),32072
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),40454
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),106632
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),13243
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),39198
All Vehicles - StL All Vehicles Volume,Destination,157,RANDOLPH,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),30107
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),65477
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),10913
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),21163
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),21222
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),66556
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),12272
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),20531
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),22575
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),58771
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),7424
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),22183
All Vehicles - StL All Vehicles Volume,Destination,159,RICHLAND,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),16709
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),476533
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),83890
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),147567
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),150082
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),491192
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),99143
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),141354
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),160061
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),414785
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),45358
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),156288
All Vehicles - StL All Vehicles Volume,Destination,161,ROCK ISLAND,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),120661
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),753258
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),120653
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),231550
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),246431
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),756731
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),139289
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),212378
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),259125
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),706714
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),73039
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),269386
All Vehicles - StL All Vehicles Volume,Destination,163,ST. CLAIR,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),208545
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),90832
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),14130
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),28878
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),29099
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),93484
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),16483
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),28231
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),31210
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),79561
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),8234
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),29108
All Vehicles - StL All Vehicles Volume,Destination,165,SALINE,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),23082
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),620115
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),107700
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),198634
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),199168
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),635942
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),127556
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),189229
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),210711
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),544364
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),57312
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),212308
All Vehicles - StL All Vehicles Volume,Destination,167,SANGAMON,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),163409
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),20992
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),3510
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),6192
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),7032
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),21047
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),3886
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),5764
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),7489
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),19118
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),2410
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),6852
All Vehicles - StL All Vehicles Volume,Destination,169,SCHUYLER,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),5621
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),39073
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),6365
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),11438
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),12230
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),39641
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),7179
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),10772
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),13066
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),35756
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),4359
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),12617
All Vehicles - StL All Vehicles Volume,Destination,17,CASS,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),9762
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),11293
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),1757
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),3101
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),3839
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),11524
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),2008
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),2799
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),4231
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),10177
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),1112
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,2: Weekend Day (Sa-Su),2: Mid-Day (10am-3pm),3643
All Vehicles - StL All Vehicles Volume,Destination,171,SCOTT,no,N/A,no,2: Weekend Day (Sa-Su),3: Peak PM (3pm-7pm),2844
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),56644
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,0: All Days (M-Su),1: Peak AM (6am-10am),8811
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,0: All Days (M-Su),2: Mid-Day (10am-3pm),17544
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,0: All Days (M-Su),3: Peak PM (3pm-7pm),18938
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),53732
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,1: Weekday (M-Th),1: Peak AM (6am-10am),9414
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,1: Weekday (M-Th),2: Mid-Day (10am-3pm),15072
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,1: Weekday (M-Th),3: Peak PM (3pm-7pm),19058
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),58456
All Vehicles - StL All Vehicles Volume,Destination,173,SHELBY,no,N/A,no,2: Weekend Day (Sa-Su),1: Peak AM (6am-10am),7076
